#
#<?php die('Forbidden.'); ?>
#Date: 2013-01-14 17:21:35 UTC
#Software: Joomla Platform 11.4.0 Stable [ Brian Kernighan ] 03-Jan-2012 00:00 GMT

#Fields: date	time	user	desc
2013-01-14	17:52:03	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	17:52:03	(0)	{"raw_data":"{\"orderID\":\"JT_FP8B4_00000109\",\"currency\":\"USD\",\"amount\":\"0.03\",\"PM\":\"CreditCard\",\"ACCEPTANCE\":\"test123\",\"STATUS\":\"9\",\"CARDNO\":\"XXXXXXXXXXXX1111\",\"ED\":\"0214\",\"CN\":\"name of your client\",\"TRXDATE\":\"01\\\/14\\\/13\",\"PAYID\":\"18602584\",\"NCERROR\":\"0\",\"BRAND\":\"VISA\",\"IP\":\"202.88.154.166\",\"SHASIGN\":\"7E965625FADE727C34475DDAB7697686DA8ABFC1\"}","JT_CLIENT":"com_jticketing"}
2013-01-14	17:57:08	(0)	Joomla post DATA
2013-01-14	17:57:08	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	17:57:08	(0)	php post DATA
2013-01-14	17:57:08	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	17:57:09	(0)	{"raw_data":"{\"orderID\":\"JT_6F0EO_00000111\",\"currency\":\"USD\",\"amount\":\"0.03\",\"PM\":\"CreditCard\",\"ACCEPTANCE\":\"test123\",\"STATUS\":\"9\",\"CARDNO\":\"XXXXXXXXXXXX1111\",\"ED\":\"0214\",\"CN\":\"sagar_c@tekdi.net\",\"TRXDATE\":\"01\\\/14\\\/13\",\"PAYID\":\"18602901\",\"NCERROR\":\"0\",\"BRAND\":\"VISA\",\"IP\":\"202.88.154.166\",\"SHASIGN\":\"325750C793DE5312FB00FE0FC15F593D668EE344\"}","JT_CLIENT":"com_jticketing"}
2013-01-14	17:57:09	(0)	Joomla post DATA
2013-01-14	17:57:09	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	17:57:09	(0)	php post DATA
2013-01-14	17:57:09	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	17:57:09	(0)	{"raw_data":"{\"orderID\":\"JT_10GD7_00000110\",\"currency\":\"USD\",\"amount\":\"0.03\",\"PM\":\"CreditCard\",\"ACCEPTANCE\":\"test123\",\"STATUS\":\"9\",\"CARDNO\":\"XXXXXXXXXXXX1111\",\"ED\":\"0214\",\"CN\":\"name of your client\",\"TRXDATE\":\"01\\\/14\\\/13\",\"PAYID\":\"18602704\",\"NCERROR\":\"0\",\"BRAND\":\"VISA\",\"IP\":\"202.88.154.166\",\"SHASIGN\":\"E6DF1B97E25970F947182711E9133E5ECAF497E1\"}","JT_CLIENT":"com_jticketing"}
2013-01-14	17:57:10	(0)	Joomla post DATA
2013-01-14	17:57:10	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	17:57:10	(0)	php post DATA
2013-01-14	17:57:10	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	17:57:10	(0)	{"raw_data":"{\"orderID\":\"JT_10GD7_00000110\",\"currency\":\"USD\",\"amount\":\"0.03\",\"PM\":\"CreditCard\",\"ACCEPTANCE\":\"test123\",\"STATUS\":\"9\",\"CARDNO\":\"XXXXXXXXXXXX1111\",\"ED\":\"0214\",\"CN\":\"name of your client\",\"TRXDATE\":\"01\\\/14\\\/13\",\"PAYID\":\"18602704\",\"NCERROR\":\"0\",\"BRAND\":\"VISA\",\"IP\":\"202.88.154.166\",\"SHASIGN\":\"E6DF1B97E25970F947182711E9133E5ECAF497E1\"}","JT_CLIENT":"com_jticketing"}
2013-01-14	17:57:10	(0)	Joomla post DATA
2013-01-14	17:57:10	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	17:57:10	(0)	php post DATA
2013-01-14	17:57:10	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	17:57:10	(0)	{"raw_data":"{\"orderID\":\"JT_6F0EO_00000111\",\"currency\":\"USD\",\"amount\":\"0.03\",\"PM\":\"CreditCard\",\"ACCEPTANCE\":\"test123\",\"STATUS\":\"9\",\"CARDNO\":\"XXXXXXXXXXXX1111\",\"ED\":\"0214\",\"CN\":\"sagar_c@tekdi.net\",\"TRXDATE\":\"01\\\/14\\\/13\",\"PAYID\":\"18602901\",\"NCERROR\":\"0\",\"BRAND\":\"VISA\",\"IP\":\"202.88.154.166\",\"SHASIGN\":\"325750C793DE5312FB00FE0FC15F593D668EE344\"}","JT_CLIENT":"com_jticketing"}
2013-01-14	17:58:27	(0)	Joomla post DATA
2013-01-14	17:58:27	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	17:58:27	(0)	php post DATA
2013-01-14	17:58:27	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	17:58:27	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	17:58:28	(0)	Joomla post DATA
2013-01-14	17:58:28	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	17:58:28	(0)	php post DATA
2013-01-14	17:58:28	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	17:58:28	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	17:58:29	(0)	Joomla post DATA
2013-01-14	17:58:29	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	17:58:29	(0)	php post DATA
2013-01-14	17:58:29	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	17:58:29	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	17:59:08	(0)	Joomla post DATA
2013-01-14	17:59:08	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	17:59:08	(0)	php post DATA
2013-01-14	17:59:08	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	17:59:08	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	17:59:10	(0)	Joomla post DATA
2013-01-14	17:59:10	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	17:59:10	(0)	php post DATA
2013-01-14	17:59:10	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	17:59:10	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:02:12	(0)	Joomla post DATA
2013-01-14	18:02:12	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:02:12	(0)	php post DATA
2013-01-14	18:02:12	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:02:12	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:02:14	(0)	Joomla post DATA
2013-01-14	18:02:14	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:02:14	(0)	php post DATA
2013-01-14	18:02:14	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:02:14	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:07:17	(0)	Joomla post DATA
2013-01-14	18:07:17	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:07:17	(0)	php post DATA
2013-01-14	18:07:17	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:07:17	(0)	Joomla post DATA
2013-01-14	18:07:17	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:07:17	(0)	php post DATA
2013-01-14	18:07:17	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:07:17	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:07:17	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:07:19	(0)	Joomla post DATA
2013-01-14	18:07:19	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:07:19	(0)	php post DATA
2013-01-14	18:07:19	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:07:19	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:07:19	(0)	Joomla post DATA
2013-01-14	18:07:19	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:07:19	(0)	php post DATA
2013-01-14	18:07:19	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:07:19	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:09:22	(0)	Joomla post DATA
2013-01-14	18:09:22	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:09:22	(0)	php post DATA
2013-01-14	18:09:22	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:09:22	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:09:24	(0)	Joomla post DATA
2013-01-14	18:09:24	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:09:24	(0)	php post DATA
2013-01-14	18:09:24	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:09:24	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:12:22	(0)	Joomla post DATA
2013-01-14	18:12:22	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:12:22	(0)	php post DATA
2013-01-14	18:12:22	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:12:22	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:12:24	(0)	Joomla post DATA
2013-01-14	18:12:24	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:12:24	(0)	php post DATA
2013-01-14	18:12:24	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:12:24	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:17:28	(0)	Joomla post DATA
2013-01-14	18:17:28	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:17:28	(0)	php post DATA
2013-01-14	18:17:28	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:17:28	(0)	Joomla post DATA
2013-01-14	18:17:28	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:17:28	(0)	php post DATA
2013-01-14	18:17:28	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:17:28	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:17:28	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:17:29	(0)	Joomla post DATA
2013-01-14	18:17:29	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:17:29	(0)	php post DATA
2013-01-14	18:17:29	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:17:29	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:17:31	(0)	Joomla post DATA
2013-01-14	18:17:31	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:17:31	(0)	php post DATA
